product_id,pair_id,product_name,category,subcategory,brand,gender_target,price,size,normalized_price_per_unit,retailer,description,ingredients
P00059_M,PAIR00059,Colgate Toothpaste - Men - 100ml,Hygiene,Toothpaste,Colgate,Men,386.0,100.0,386.0,Flipkart,Lightweight Toothpaste from Colgate — dermatologist tested.,"Sodium Laureth Sulfate, Niacinamide, Cocamidopropyl Betaine, Vitamin E, Sodium Chloride"
P00059_F,PAIR00059,Colgate Toothpaste - Women - 100ml,Hygiene,Toothpaste,Colgate,Women,490.29,100.0,490.29,RelianceDigital,Advanced formula Toothpaste by Colgate for long-lasting performance.,"Panthenol, Coconut Oil, Aloe Vera, Vitamin E, Cetyl Alcohol"
P00060_M,PAIR00060,Forest Essentials Body Oil - Men - 100,Personal Care,Body Oil,Forest Essentials,Men,1595.59,100.0,1595.59,Flipkart,Forest Essentials presents a gentle Body Oil with enriched ingredients.,"Cocamidopropyl Betaine, Chamomile Extract, Sodium Chloride, Water, Sodium Laureth Sulfate, Aloe Vera"
P00060_F,PAIR00060,Forest Essentials Body Oil - Women - 100,Personal Care,Body Oil,Forest Essentials,Women,736.71,100.0,736.71,Croma,Forest Essentials Body Oil for everyday use — nourishes and protects.,"Niacinamide, Glycerin, Sodium Laureth Sulfate, Coconut Oil, Sodium Chloride, Paraben"
P00061_M,PAIR00061,HealthKart Supplements - Men - 75,Personal Care,Supplements,Healthkart,Men,254.69,75.0,254.69,Croma,Lightweight Supplements from HealthKart — dermatologist tested.,"Coconut Oil, Cocamidopropyl Betaine, Aloe Vera, Sodium Laureth Sulfate, Sodium Chloride, Cetyl Alcohol"
P00061_F,PAIR00061,HealthKart Supplements - Women - 75,Personal Care,Supplements,Healthkart,Women,304.97,75.0,304.97,Croma,Lightweight Supplements from HealthKart — dermatologist tested.,"Coconut Oil, Cocamidopropyl Betaine, Aloe Vera, Sodium Laureth Sulfate, Sodium Chloride, Cetyl Alcohol"
P00062_M,PAIR00062,Nivea Soap - Men - 100ml,Personal Care,Soap,Nivea,Men,212.11,100.0,212.11,RelianceDigital,Lightweight Soap from Nivea — dermatologist tested.,"Aloe Vera, Fragrance, Vitamin E, Coconut Oil"
P00062_F,PAIR00062,Nivea Soap - Women - 100ml,Personal Care,Soap,Nivea,Women,248.33,100.0,248.33,RelianceDigital,Lightweight Soap from Nivea — dermatologist tested.,"Aloe Vera, Fragrance, Vitamin E, Coconut Oil"
P00063_M,PAIR00063,Himalaya Soap - Men - 150ml,Personal Care,Soap,Himalaya,Men,211.43,150.0,211.43,Amazon.in,Lightweight Soap from Himalaya — dermatologist tested.,"Coconut Oil, Paraben, Shea Butter, Vitamin E, Chamomile Extract"
P00063_F,PAIR00063,Himalaya Soap - Women - 150ml,Personal Care,Soap,Himalaya,Women,186.2,150.0,186.2,Flipkart,Advanced formula Soap by Himalaya for long-lasting performance.,"Salicylic Acid, Sodium Chloride, Niacinamide"
P00064_M,PAIR00064,Sensodyne Toothpaste - Men - 100ml,Hygiene,Toothpaste,Sensodyne,Men,505.45,100.0,505.45,Ajio,Advanced formula Toothpaste by Sensodyne for long-lasting performance.,"Glycerin, Dimethicone, Keratin, Sodium Laureth Sulfate, Vitamin E, Paraben"
P00064_F,PAIR00064,Sensodyne Toothpaste - Women - 100ml,Hygiene,Toothpaste,Sensodyne,Women,560.07,100.0,560.07,Ajio,Advanced formula Toothpaste by Sensodyne for long-lasting performance.,"Glycerin, Dimethicone, Keratin, Sodium Laureth Sulfate, Vitamin E, Paraben"
P00065_M,PAIR00065,Himalaya Wellness Pain Relief - Men - 30,Health,Pain Relief,Himalaya,Men,183.95,30.0,183.95,Croma,Lightweight Pain Relief from Himalaya Wellness — dermatologist tested.,
P00065_F,PAIR00065,Himalaya Wellness Pain Relief - Women - 30,Health,Pain Relief,Himalaya,Women,530.88,30.0,530.88,PharmEasy,Himalaya Wellness presents a gentle Pain Relief with enriched ingredients.,
P00066_M,PAIR00066,Garnier Shampoo - Men - 200ml,Personal Care,Shampoo,Garnier,Men,219.48,200.0,219.48,Flipkart,Lightweight Shampoo from Garnier — dermatologist tested.,"Glycerin, Sodium Laureth Sulfate, Coconut Oil"
P00066_F,PAIR00066,Garnier Shampoo - Women - 200ml,Personal Care,Shampoo,Garnier,Women,683.29,200.0,683.29,Flipkart,Advanced formula Shampoo by Garnier for long-lasting performance.,"Glycerin, Tea Tree Oil, Chamomile Extract, Sodium Laureth Sulfate, Keratin, Cocamidopropyl Betaine"
P00067_M,PAIR00067,Dove Soap - Men - 100ml,Personal Care,Soap,Dove,Men,287.35,100.0,287.35,RelianceDigital,Lightweight Soap from Dove — dermatologist tested.,"Water, Coconut Oil, Keratin, Cocamidopropyl Betaine, Paraben, Dimethicone"
P00067_F,PAIR00067,Dove Soap - Women - 100ml,Personal Care,Soap,Dove,Women,168.11,100.0,168.11,RelianceDigital,Advanced formula Soap by Dove for long-lasting performance.,"Vitamin E, Chamomile Extract, Keratin, Paraben, Water"
P00068_M,PAIR00068,Olay Face Wash - Men - 100ml,Personal Care,Face Wash,Olay,Men,172.59,100.0,172.59,Flipkart,Advanced formula Face Wash by Olay for long-lasting performance.,"Dimethicone, Keratin, Shea Butter, Sodium Laureth Sulfate, Niacinamide, Glycerin"
P00068_F,PAIR00068,Olay Face Wash - Women - 100ml,Personal Care,Face Wash,Olay,Women,208.98,100.0,208.98,Flipkart,Advanced formula Face Wash by Olay for long-lasting performance.,"Dimethicone, Keratin, Shea Butter, Sodium Laureth Sulfate, Niacinamide, Glycerin"
P00069_M,PAIR00069,Olay Moisturizer - Men - 50ml,Personal Care,Moisturizer,Olay,Men,2047.19,50.0,2047.19,HealthKart,Advanced formula Moisturizer by Olay for long-lasting performance.,"Salicylic Acid, Paraben, Glycerin, Aloe Vera, Sodium Laureth Sulfate, Shea Butter"
P00069_F,PAIR00069,Olay Moisturizer - Women - 50ml,Personal Care,Moisturizer,Olay,Women,1768.26,50.0,1768.26,BigBasket,Advanced formula Moisturizer by Olay for long-lasting performance.,"Panthenol, Sodium Laureth Sulfate, Fragrance, Vitamin E, Tea Tree Oil"
P00070_M,PAIR00070,Garnier Shampoo - Men - 100ml,Personal Care,Shampoo,Garnier,Men,743.65,100.0,743.65,Ajio,Advanced formula Shampoo by Garnier for long-lasting performance.,"Sodium Chloride, Panthenol, Water, Shea Butter, Chamomile Extract"
P00070_F,PAIR00070,Garnier Shampoo - Women - 100ml,Personal Care,Shampoo,Garnier,Women,810.74,100.0,810.74,Ajio,Advanced formula Shampoo by Garnier for long-lasting performance.,"Sodium Chloride, Panthenol, Water, Shea Butter, Chamomile Extract"
P00071_M,PAIR00071,Ponds Soap - Men - 100ml,Personal Care,Soap,Ponds,Men,204.09,100.0,204.09,HealthKart,Ponds Soap for everyday use — nourishes and protects.,"Shea Butter, Niacinamide, Aloe Vera, Chamomile Extract"
P00071_F,PAIR00071,Ponds Soap - Women - 100ml,Personal Care,Soap,Ponds,Women,299.77,100.0,299.77,Ajio,Ponds Soap for everyday use — nourishes and protects.,"Shea Butter, Niacinamide, Dimethicone, Sodium Laureth Sulfate"
P00072_M,PAIR00072,Puma T-Shirt - Men - S,Clothing,T-Shirt,Puma,Men,855.54,1.0,855.54,Croma,Lightweight T-Shirt from Puma — dermatologist tested.,
P00072_F,PAIR00072,Puma T-Shirt - Women - S,Clothing,T-Shirt,Puma,Women,1804.2,1.0,1804.2,BigBasket,Puma T-Shirt for everyday use — nourishes and protects.,
P00073_M,PAIR00073,Reebok Sneakers - Men - 9,Footwear,Sneakers,Reebok,Men,2397.04,9.0,2397.04,Amazon.in,Lightweight Sneakers from Reebok — dermatologist tested.,
P00073_F,PAIR00073,Reebok Sneakers - Women - 9,Footwear,Sneakers,Reebok,Women,2627.89,9.0,2627.89,Amazon.in,Lightweight Sneakers from Reebok — dermatologist tested.,
P00074_M,PAIR00074,Olay Moisturizer - Men - 150ml,Personal Care,Moisturizer,Olay,Men,1060.32,150.0,1060.32,RelianceDigital,Lightweight Moisturizer from Olay — dermatologist tested.,"Water, Coconut Oil, Fragrance, Tea Tree Oil, Paraben"
P00074_F,PAIR00074,Olay Moisturizer - Women - 150ml,Personal Care,Moisturizer,Olay,Women,1036.72,150.0,1036.72,RelianceDigital,Olay presents a gentle Moisturizer with enriched ingredients.,"Keratin, Vitamin E, Chamomile Extract, Retinol, Sodium Laureth Sulfate"
P00075_M,PAIR00075,Garnier Shampoo - Men - 650ml,Personal Care,Shampoo,Garnier,Men,329.1,650.0,329.1,RelianceDigital,Advanced formula Shampoo by Garnier for long-lasting performance.,"Niacinamide, Fragrance, Shea Butter, Sodium Laureth Sulfate, Cocamidopropyl Betaine"
P00075_F,PAIR00075,Garnier Shampoo - Women - 650ml,Personal Care,Shampoo,Garnier,Women,360.07,650.0,360.07,RelianceDigital,Advanced formula Shampoo by Garnier for long-lasting performance.,"Niacinamide, Fragrance, Shea Butter, Sodium Laureth Sulfate, Cocamidopropyl Betaine"
P00076_M,PAIR00076,Forest Essentials Body Oil - Men - 200,Personal Care,Body Oil,Forest Essentials,Men,563.3,200.0,563.3,RelianceDigital,Lightweight Body Oil from Forest Essentials — dermatologist tested.,"Retinol, Tea Tree Oil, Dimethicone"
P00076_F,PAIR00076,Forest Essentials Body Oil - Women - 200,Personal Care,Body Oil,Forest Essentials,Women,831.69,200.0,831.69,Ajio,Advanced formula Body Oil by Forest Essentials for long-lasting performance.,"Tea Tree Oil, Fragrance, Shea Butter, Chamomile Extract"
P00077_M,PAIR00077,HealthKart Vitamins - Men - 100,Health,Vitamins,Healthkart,Men,1284.45,100.0,1284.45,HealthKart,Advanced formula Vitamins by HealthKart for long-lasting performance.,
P00077_F,PAIR00077,HealthKart Vitamins - Women - 100,Health,Vitamins,Healthkart,Women,1615.5,100.0,1615.5,HealthKart,HealthKart presents a gentle Vitamins with enriched ingredients.,
P00078_M,PAIR00078,Levi's Jeans - Men - 30,Clothing,Jeans,Levi'S,Men,1661.68,30.0,1661.68,Myntra,Advanced formula Jeans by Levi's for long-lasting performance.,
P00078_F,PAIR00078,Levi's Jeans - Women - 30,Clothing,Jeans,Levi'S,Women,1153.23,30.0,1153.23,HealthKart,Levi's Jeans for everyday use — nourishes and protects.,
P00079_M,PAIR00079,Uniqlo Socks - Men - 1,Clothing,Socks,Uniqlo,Men,378.51,1.0,378.51,HealthKart,Uniqlo Socks for everyday use — nourishes and protects.,
P00079_F,PAIR00079,Uniqlo Socks - Women - 1,Clothing,Socks,Uniqlo,Women,481.77,1.0,481.77,Flipkart,Uniqlo presents a gentle Socks with enriched ingredients.,
P00080_M,PAIR00080,Dove Deodorant - Men - 150ml,Personal Care,Deodorant,Dove,Men,528.95,150.0,528.95,BigBasket,Dove presents a gentle Deodorant with enriched ingredients.,"Aloe Vera, Vitamin E, Coconut Oil"
P00080_F,PAIR00080,Dove Deodorant - Women - 150ml,Personal Care,Deodorant,Dove,Women,654.67,150.0,654.67,Amazon.in,Dove presents a gentle Deodorant with enriched ingredients.,"Coconut Oil, Cocamidopropyl Betaine, Sodium Laureth Sulfate, Chamomile Extract"
P00081_M,PAIR00081,Adidas Sneakers - Men - 7,Footwear,Sneakers,Adidas,Men,1592.58,7.0,1592.58,Nykaa,Advanced formula Sneakers by Adidas for long-lasting performance.,
P00081_F,PAIR00081,Adidas Sneakers - Women - 7,Footwear,Sneakers,Adidas,Women,1637.51,7.0,1637.51,Nykaa,Advanced formula Sneakers by Adidas for long-lasting performance.,
P00082_M,PAIR00082,Adidas Sneakers - Men - 9,Footwear,Sneakers,Adidas,Men,6719.97,9.0,6719.97,Flipkart,Adidas presents a gentle Sneakers with enriched ingredients.,
P00082_F,PAIR00082,Adidas Sneakers - Women - 9,Footwear,Sneakers,Adidas,Women,7096.76,9.0,7096.76,Flipkart,Adidas presents a gentle Sneakers with enriched ingredients.,
P00083_M,PAIR00083,Levi's Jeans - Men - 36,Clothing,Jeans,Levi'S,Men,3722.65,36.0,3722.65,PharmEasy,Advanced formula Jeans by Levi's for long-lasting performance.,
P00083_F,PAIR00083,Levi's Jeans - Women - 36,Clothing,Jeans,Levi'S,Women,4831.07,36.0,4831.07,BigBasket,Lightweight Jeans from Levi's — dermatologist tested.,
P00084_M,PAIR00084,Nike Sneakers - Men - 10,Footwear,Sneakers,Nike,Men,2893.97,10.0,2893.97,Nykaa,Nike presents a gentle Sneakers with enriched ingredients.,
P00084_F,PAIR00084,Nike Sneakers - Women - 10,Footwear,Sneakers,Nike,Women,3183.77,10.0,3183.77,Nykaa,Nike presents a gentle Sneakers with enriched ingredients.,
P00085_M,PAIR00085,Himalaya Face Wash - Men - 50ml,Personal Care,Face Wash,Himalaya,Men,362.8,50.0,362.8,RelianceDigital,Lightweight Face Wash from Himalaya — dermatologist tested.,"Water, Keratin, Vitamin E, Niacinamide, Shea Butter, Aloe Vera"
P00085_F,PAIR00085,Himalaya Face Wash - Women - 50ml,Personal Care,Face Wash,Himalaya,Women,418.96,50.0,418.96,RelianceDigital,Lightweight Face Wash from Himalaya — dermatologist tested.,"Water, Keratin, Vitamin E, Niacinamide, Shea Butter, Aloe Vera"
P00086_M,PAIR00086,Nivea Face Wash - Men - 150ml,Personal Care,Face Wash,Nivea,Men,569.7,150.0,569.7,BigBasket,Nivea presents a gentle Face Wash with enriched ingredients.,"Chamomile Extract, Vitamin E, Sodium Laureth Sulfate"
P00086_F,PAIR00086,Nivea Face Wash - Women - 150ml,Personal Care,Face Wash,Nivea,Women,331.02,150.0,331.02,PharmEasy,Lightweight Face Wash from Nivea — dermatologist tested.,"Sodium Chloride, Niacinamide, Panthenol, Water, Salicylic Acid"
P00087_M,PAIR00087,Dove Moisturizer - Men - 150ml,Personal Care,Moisturizer,Dove,Men,177.63,150.0,177.63,Croma,Dove presents a gentle Moisturizer with enriched ingredients.,"Salicylic Acid, Sodium Laureth Sulfate, Water, Keratin, Vitamin E"
P00087_F,PAIR00087,Dove Moisturizer - Women - 150ml,Personal Care,Moisturizer,Dove,Women,1364.3,150.0,1364.3,Flipkart,Dove presents a gentle Moisturizer with enriched ingredients.,"Fragrance, Keratin, Paraben"
P00088_M,PAIR00088,Uniqlo T-Shirt - Men - L,Clothing,T-Shirt,Uniqlo,Men,604.7,1.0,604.7,Flipkart,Lightweight T-Shirt from Uniqlo — dermatologist tested.,
P00088_F,PAIR00088,Uniqlo T-Shirt - Women - L,Clothing,T-Shirt,Uniqlo,Women,679.06,1.0,679.06,Flipkart,Lightweight T-Shirt from Uniqlo — dermatologist tested.,
P00089_M,PAIR00089,Nivea Face Wash - Men - 100ml,Personal Care,Face Wash,Nivea,Men,586.43,100.0,586.43,Myntra,Advanced formula Face Wash by Nivea for long-lasting performance.,"Fragrance, Paraben, Coconut Oil"
P00089_F,PAIR00089,Nivea Face Wash - Women - 100ml,Personal Care,Face Wash,Nivea,Women,514.95,100.0,514.95,BigBasket,Advanced formula Face Wash by Nivea for long-lasting performance.,"Shea Butter, Tea Tree Oil, Panthenol, Sodium Laureth Sulfate, Dimethicone"
P00090_M,PAIR00090,L'Oréal Shampoo - Men - 100ml,Personal Care,Shampoo,L'Oréal,Men,778.86,100.0,778.86,Flipkart,Advanced formula Shampoo by L'Oréal for long-lasting performance.,"Keratin, Tea Tree Oil, Coconut Oil, Salicylic Acid"
P00090_F,PAIR00090,L'Oréal Shampoo - Women - 100ml,Personal Care,Shampoo,L'Oréal,Women,509.73,100.0,509.73,Croma,Lightweight Shampoo from L'Oréal — dermatologist tested.,"Shea Butter, Cetyl Alcohol, Coconut Oil, Glycerin"
P00091_M,PAIR00091,Ponds Soap - Men - 75ml,Personal Care,Soap,Ponds,Men,266.68,75.0,266.68,BigBasket,Advanced formula Soap by Ponds for long-lasting performance.,"Dimethicone, Fragrance, Shea Butter, Vitamin E"
P00091_F,PAIR00091,Ponds Soap - Women - 75ml,Personal Care,Soap,Ponds,Women,250.45,75.0,250.45,Croma,Advanced formula Soap by Ponds for long-lasting performance.,"Water, Shea Butter, Chamomile Extract, Cocamidopropyl Betaine, Vitamin E, Fragrance"
P00092_M,PAIR00092,Himalaya Toothpaste - Men - 50ml,Hygiene,Toothpaste,Himalaya,Men,179.2,50.0,179.2,Croma,Lightweight Toothpaste from Himalaya — dermatologist tested.,"Water, Niacinamide, Tea Tree Oil"
P00092_F,PAIR00092,Himalaya Toothpaste - Women - 50ml,Hygiene,Toothpaste,Himalaya,Women,460.98,50.0,460.98,PharmEasy,Advanced formula Toothpaste by Himalaya for long-lasting performance.,"Retinol, Glycerin, Fragrance, Keratin"
P00093_M,PAIR00093,Nike Sneakers - Men - 11,Footwear,Sneakers,Nike,Men,3248.6,11.0,3248.6,RelianceDigital,Advanced formula Sneakers by Nike for long-lasting performance.,
P00093_F,PAIR00093,Nike Sneakers - Women - 11,Footwear,Sneakers,Nike,Women,2472.88,11.0,2472.88,Nykaa,Nike presents a gentle Sneakers with enriched ingredients.,
P00094_M,PAIR00094,Dove Lotion - Men - 100ml,Personal Care,Lotion,Dove,Men,642.34,100.0,642.34,PharmEasy,Lightweight Lotion from Dove — dermatologist tested.,"Aloe Vera, Retinol, Glycerin, Dimethicone, Cocamidopropyl Betaine, Sodium Laureth Sulfate"
P00094_F,PAIR00094,Dove Lotion - Women - 100ml,Personal Care,Lotion,Dove,Women,712.44,100.0,712.44,PharmEasy,Lightweight Lotion from Dove — dermatologist tested.,"Aloe Vera, Retinol, Glycerin, Dimethicone, Cocamidopropyl Betaine, Sodium Laureth Sulfate"
P00095_M,PAIR00095,HealthKart Supplements - Men - 500,Personal Care,Supplements,Healthkart,Men,701.51,500.0,701.51,Croma,HealthKart presents a gentle Supplements with enriched ingredients.,"Vitamin E, Aloe Vera, Sodium Chloride"
P00095_F,PAIR00095,HealthKart Supplements - Women - 500,Personal Care,Supplements,Healthkart,Women,747.32,500.0,747.32,Nykaa,HealthKart Supplements for everyday use — nourishes and protects.,"Cetyl Alcohol, Glycerin, Dimethicone, Cocamidopropyl Betaine, Sodium Laureth Sulfate, Water"
P00096_M,PAIR00096,Dove Face Wash - Men - 150ml,Personal Care,Face Wash,Dove,Men,744.62,150.0,744.62,Ajio,Lightweight Face Wash from Dove — dermatologist tested.,"Sodium Chloride, Chamomile Extract, Salicylic Acid, Keratin"
P00096_F,PAIR00096,Dove Face Wash - Women - 150ml,Personal Care,Face Wash,Dove,Women,309.12,150.0,309.12,RelianceDigital,Dove presents a gentle Face Wash with enriched ingredients.,"Vitamin E, Dimethicone, Sodium Chloride"
P00097_M,PAIR00097,Himalaya Shampoo - Men - 200ml,Personal Care,Shampoo,Himalaya,Men,343.38,200.0,343.38,Myntra,Advanced formula Shampoo by Himalaya for long-lasting performance.,"Retinol, Water, Vitamin E, Glycerin, Chamomile Extract"
P00097_F,PAIR00097,Himalaya Shampoo - Women - 200ml,Personal Care,Shampoo,Himalaya,Women,373.72,200.0,373.72,Myntra,Advanced formula Shampoo by Himalaya for long-lasting performance.,"Retinol, Water, Vitamin E, Glycerin, Chamomile Extract"
P00098_M,PAIR00098,Garnier Face Wash - Men - 150ml,Personal Care,Face Wash,Garnier,Men,665.98,150.0,665.98,Flipkart,Lightweight Face Wash from Garnier — dermatologist tested.,"Keratin, Paraben, Water, Sodium Laureth Sulfate"
P00098_F,PAIR00098,Garnier Face Wash - Women - 150ml,Personal Care,Face Wash,Garnier,Women,274.37,150.0,274.37,Croma,Advanced formula Face Wash by Garnier for long-lasting performance.,"Panthenol, Sodium Chloride, Aloe Vera, Glycerin, Dimethicone"
P00099_M,PAIR00099,Dove Lotion - Men - 400ml,Personal Care,Lotion,Dove,Men,848.11,400.0,848.11,PharmEasy,Dove Lotion for everyday use — nourishes and protects.,"Glycerin, Panthenol, Sodium Chloride, Niacinamide, Sodium Laureth Sulfate, Retinol"
P00099_F,PAIR00099,Dove Lotion - Women - 400ml,Personal Care,Lotion,Dove,Women,1041.83,400.0,1041.83,PharmEasy,Dove Lotion for everyday use — nourishes and protects.,"Glycerin, Panthenol, Sodium Chloride, Niacinamide, Sodium Laureth Sulfate, Retinol"
P00100_M,PAIR00100,Mamaearth Shampoo - Men - 100ml,Personal Care,Shampoo,Mamaearth,Men,694.47,100.0,694.47,PharmEasy,Lightweight Shampoo from Mamaearth — dermatologist tested.,"Paraben, Niacinamide, Vitamin E, Sodium Chloride, Coconut Oil"
P00100_F,PAIR00100,Mamaearth Shampoo - Women - 100ml,Personal Care,Shampoo,Mamaearth,Women,318.44,100.0,318.44,Ajio,Advanced formula Shampoo by Mamaearth for long-lasting performance.,"Keratin, Chamomile Extract, Retinol"
P00101_M,PAIR00101,Nivea Deodorant - Men - 50ml,Personal Care,Deodorant,Nivea,Men,441.43,50.0,441.43,Croma,Advanced formula Deodorant by Nivea for long-lasting performance.,"Coconut Oil, Dimethicone, Keratin, Retinol"
P00101_F,PAIR00101,Nivea Deodorant - Women - 50ml,Personal Care,Deodorant,Nivea,Women,297.49,50.0,297.49,Flipkart,Lightweight Deodorant from Nivea — dermatologist tested.,"Fragrance, Chamomile Extract, Vitamin E"
P00102_M,PAIR00102,Himalaya Wellness Pain Relief - Men - 20,Health,Pain Relief,Himalaya,Men,176.96,20.0,176.96,Croma,Advanced formula Pain Relief by Himalaya Wellness for long-lasting performance.,
P00102_F,PAIR00102,Himalaya Wellness Pain Relief - Women - 20,Health,Pain Relief,Himalaya,Women,448.93,20.0,448.93,Nykaa,Himalaya Wellness presents a gentle Pain Relief with enriched ingredients.,
P00103_M,PAIR00103,Olay Conditioner - Men - 200ml,Personal Care,Conditioner,Olay,Men,176.93,200.0,176.93,PharmEasy,Olay presents a gentle Conditioner with enriched ingredients.,"Salicylic Acid, Cetyl Alcohol, Fragrance, Sodium Chloride"
